ReportID,JobID,DeviceID,StartTime,EndTime,ProductID,CycleTime,QuantityProduced,QuantityScrap,InteruptMinutes
291173,13965,168,2023-06-01 01:57:01.000,2023-06-01 03:52:07.000,332,0.380000,253.000000,0.000000,4.250000
291201,13965,168,2023-06-01 03:52:07.000,2023-06-01 05:48:39.000,332,0.380000,261.000000,2.000000,0.000000
291255,14022,168,2023-06-06 06:00:00.000,2023-06-06 09:59:46.000,332,0.380000,520.000000,0.000000,14.150000
291314,14022,168,2023-06-06 09:59:46.000,2023-06-06 13:54:19.000,332,0.380000,490.000000,7.000000,9.933333
291323,14022,168,2023-06-06 14:00:00.000,2023-06-06 15:56:31.000,332,0.380000,245.000000,1.000000,4.983333
291339,14022,168,2023-06-06 15:56:31.000,2023-06-06 17:51:31.000,332,0.380000,247.000000,1.000000,2.000000
291356,14022,168,2023-06-06 17:51:31.000,2023-06-06 19:52:12.000,332,0.380000,256.000000,4.000000,2.133333
291378,14022,168,2023-06-06 19:52:12.000,2023-06-06 21:52:38.000,332,0.380000,261.000000,0.000000,2.000000
291396,14022,168,2023-06-06 22:00:00.000,2023-06-07 00:00:26.000,332,0.380000,244.000000,0.000000,7.116667
291410,14022,168,2023-06-07 00:00:26.000,2023-06-07 00:59:20.000,332,0.380000,125.000000,3.000000,0.000000
291436,14022,168,2023-06-07 00:59:20.000,2023-06-07 03:00:13.000,332,0.380000,268.000000,0.000000,0.000000
291460,14022,168,2023-06-07 03:00:13.000,2023-06-07 05:00:07.000,332,0.380000,265.000000,0.000000,0.000000
291480,14022,168,2023-06-07 05:00:07.000,2023-06-07 05:52:38.000,332,0.380000,117.000000,0.000000,0.000000
291485,14022,168,2023-06-07 06:00:00.000,2023-06-07 06:15:07.000,332,0.380000,15.000000,0.000000,0.000000
291548,14022,168,2023-06-07 06:15:07.000,2023-06-07 12:31:22.000,332,0.380000,0.000000,0.000000,376.246332
291550,14033,168,2023-06-07 12:31:22.000,2023-06-07 12:51:10.000,507,0.380000,0.000000,0.000000,19.800000
291559,14033,168,2023-06-07 12:51:10.000,2023-06-07 13:12:10.000,507,0.380000,0.000000,0.000000,20.996349
291572,14033,168,2023-06-07 13:12:10.000,2023-06-07 13:47:22.000,507,0.380000,86.000000,0.000000,1.166667
291599,14033,168,2023-06-07 14:00:00.000,2023-06-07 17:51:15.000,507,0.380000,327.000000,10.000000,9.183333
291625,14033,168,2023-06-07 17:51:15.000,2023-06-07 20:21:30.000,507,0.380000,378.000000,3.000000,2.000000
291626,14033,168,2023-06-07 20:21:30.000,2023-06-07 20:25:08.000,507,0.380000,0.000000,0.000000,3.630006
291627,14033,168,2023-06-07 20:25:08.000,2023-06-07 20:42:32.000,507,0.380000,25.000000,0.000000,7.333333
291628,14033,168,2023-06-07 20:42:32.000,2023-06-07 20:51:46.000,507,0.380000,0.000000,0.000000,9.228862
291681,14033,168,2023-06-07 22:00:00.000,2023-06-08 01:01:02.000,507,0.380000,123.000000,5.000000,0.000000
291705,14033,168,2023-06-08 01:01:02.000,2023-06-08 03:00:43.000,507,0.380000,147.000000,0.000000,0.000000
291729,14033,168,2023-06-08 03:00:43.000,2023-06-08 04:01:06.000,507,0.380000,147.000000,0.000000,0.000000
291736,14033,168,2023-06-08 04:01:06.000,2023-06-08 04:59:57.000,507,0.380000,146.000000,0.000000,0.000000
291756,14033,168,2023-06-08 04:59:57.000,2023-06-08 05:54:33.000,507,0.380000,132.000000,0.000000,2.100000
291776,14033,168,2023-06-08 06:00:00.000,2023-06-08 07:18:25.000,507,0.380000,170.000000,0.000000,0.000000
291896,14033,168,2023-06-08 14:00:00.000,2023-06-08 17:52:07.000,507,0.380000,119.000000,7.000000,0.000000
291931,14033,168,2023-06-08 17:52:07.000,2023-06-08 21:49:07.000,507,0.380000,447.000000,0.000000,4.066667
292232,14033,168,2023-06-09 14:00:00.000,2023-06-09 21:52:38.000,507,0.380000,185.000000,0.000000,3.016667
292239,14033,168,2023-06-09 22:00:00.000,2023-06-09 23:00:09.000,507,0.380000,110.000000,7.000000,12.616667
292246,14033,168,2023-06-09 23:00:09.000,2023-06-09 23:19:59.000,507,0.380000,34.000000,0.000000,4.200000
292269,14033,168,2023-06-09 23:19:59.000,2023-06-10 01:04:12.000,507,0.380000,126.000000,3.000000,0.000000
292289,14033,168,2023-06-10 01:04:12.000,2023-06-10 02:59:13.000,507,0.380000,116.000000,0.000000,2.800000
292307,14033,168,2023-06-10 02:59:13.000,2023-06-10 04:00:17.000,507,0.380000,151.000000,0.000000,0.000000
292314,14033,168,2023-06-10 04:00:17.000,2023-06-10 04:17:00.000,507,0.380000,41.000000,2.000000,0.000000
292336,14059,168,2023-06-10 04:17:00.000,2023-06-10 05:51:55.000,212,0.360000,35.000000,0.000000,78.300000
292367,14059,168,2023-06-10 06:00:00.000,2023-06-10 08:01:09.000,212,0.360000,266.000000,0.000000,9.966667
292381,14059,168,2023-06-10 08:01:09.000,2023-06-10 09:53:14.000,212,0.360000,259.000000,3.000000,2.566667
292402,14059,168,2023-06-10 09:53:14.000,2023-06-10 11:08:56.000,212,0.360000,177.000000,0.000000,3.616667
292404,14059,168,2023-06-10 11:08:56.000,2023-06-10 11:51:25.000,212,0.360000,0.000000,0.000000,42.468458
292439,14059,168,2023-06-10 14:00:00.000,2023-06-10 14:58:48.000,212,0.360000,134.000000,1.000000,1.783333
292450,14059,168,2023-06-10 14:58:48.000,2023-06-10 17:00:36.000,212,0.360000,280.000000,0.000000,2.366667
292469,14059,168,2023-06-10 17:00:36.000,2023-06-10 20:58:41.000,212,0.360000,541.000000,1.000000,9.816667
292477,14059,168,2023-06-10 20:58:41.000,2023-06-10 21:50:52.000,212,0.360000,118.000000,2.000000,2.600000
292519,14067,168,2023-06-12 06:00:00.000,2023-06-12 09:54:00.000,212,0.360000,484.000000,0.000000,25.233333
292554,14067,168,2023-06-12 09:54:00.000,2023-06-12 13:51:20.000,212,0.360000,536.000000,0.000000,8.383333
292571,14067,168,2023-06-12 14:00:00.000,2023-06-12 14:59:14.000,212,0.360000,108.000000,1.000000,0.000000
292804,14087,168,2023-06-13 06:00:00.000,2023-06-13 09:56:49.000,370,0.350000,96.000000,0.000000,197.200000
292828,14087,168,2023-06-13 09:56:49.000,2023-06-13 11:56:27.000,370,0.350000,193.000000,55.000000,4.050000
292838,14087,168,2023-06-13 11:56:27.000,2023-06-13 12:57:02.000,370,0.350000,75.000000,61.000000,0.000000
292851,14087,168,2023-06-13 12:57:02.000,2023-06-13 13:52:21.000,370,0.350000,124.000000,4.000000,2.000000
292874,14087,168,2023-06-13 14:00:00.000,2023-06-13 15:58:05.000,370,0.350000,218.000000,13.000000,15.416667
292888,14087,168,2023-06-13 15:58:05.000,2023-06-13 16:59:08.000,370,0.350000,136.000000,1.000000,0.000000
292898,14087,168,2023-06-13 16:59:08.000,2023-06-13 17:58:56.000,370,0.350000,125.000000,2.000000,0.000000
292913,14087,168,2023-06-13 17:58:56.000,2023-06-13 18:58:17.000,370,0.350000,130.000000,0.000000,0.000000
292926,14087,168,2023-06-13 18:58:17.000,2023-06-13 19:58:20.000,370,0.350000,136.000000,0.000000,0.000000
292944,14087,168,2023-06-13 19:58:20.000,2023-06-13 21:00:07.000,370,0.350000,132.000000,2.000000,0.000000
292966,14087,168,2023-06-13 21:00:07.000,2023-06-13 21:52:38.000,370,0.350000,120.000000,0.000000,0.000000
293024,14087,168,2023-06-13 22:00:00.000,2023-06-14 02:01:25.000,370,0.350000,542.000000,6.000000,7.633333
293075,14087,168,2023-06-14 02:01:25.000,2023-06-14 05:55:09.000,370,0.350000,492.000000,4.000000,14.950000
293102,14087,168,2023-06-14 06:00:00.000,2023-06-14 09:55:39.000,370,0.350000,447.000000,44.000000,13.216667
293116,14087,168,2023-06-14 09:55:39.000,2023-06-14 10:55:02.000,370,0.350000,93.000000,0.000000,0.000000
293151,14087,168,2023-06-14 10:55:02.000,2023-06-14 13:51:16.000,370,0.350000,385.000000,3.000000,6.500000
293181,14087,168,2023-06-14 14:00:00.000,2023-06-14 15:59:08.000,370,0.350000,198.000000,11.000000,19.733333
293194,14087,168,2023-06-14 15:59:08.000,2023-06-14 17:00:15.000,370,0.350000,116.000000,0.000000,0.000000
293209,14087,168,2023-06-14 17:00:15.000,2023-06-14 18:01:25.000,370,0.350000,128.000000,0.000000,0.000000
293224,14087,168,2023-06-14 18:01:25.000,2023-06-14 19:03:39.000,370,0.350000,119.000000,2.000000,4.050000
293244,14087,168,2023-06-14 19:03:39.000,2023-06-14 20:58:43.000,370,0.350000,236.000000,1.000000,2.650000
293266,14087,168,2023-06-14 20:58:43.000,2023-06-14 21:52:30.000,370,0.350000,113.000000,0.000000,0.000000
293317,14087,168,2023-06-14 22:00:00.000,2023-06-15 01:59:07.000,370,0.350000,466.000000,2.000000,32.750000
293374,14087,168,2023-06-15 01:59:07.000,2023-06-15 05:51:51.000,370,0.350000,520.000000,3.000000,3.983333
293408,14087,168,2023-06-15 06:00:00.000,2023-06-15 09:52:27.000,370,0.350000,484.000000,3.000000,18.350000
293459,14087,168,2023-06-15 09:52:27.000,2023-06-15 13:52:46.000,370,0.350000,503.000000,5.000000,6.100000
293523,14087,168,2023-06-15 14:00:00.000,2023-06-15 18:02:30.000,370,0.350000,459.000000,14.000000,18.683333
293533,14087,168,2023-06-15 18:02:30.000,2023-06-15 19:00:31.000,370,0.350000,116.000000,11.000000,0.000000
293545,14087,168,2023-06-15 19:00:31.000,2023-06-15 20:01:11.000,370,0.350000,115.000000,0.000000,0.000000
293584,14087,168,2023-06-15 20:01:11.000,2023-06-15 21:54:26.000,370,0.350000,243.000000,0.000000,4.816667
293633,14087,168,2023-06-15 22:00:00.000,2023-06-16 01:59:32.000,370,0.350000,461.000000,0.000000,25.683333
293686,14087,168,2023-06-16 01:59:32.000,2023-06-16 05:52:14.000,370,0.350000,464.000000,5.000000,7.700000
293714,14087,168,2023-06-16 06:00:00.000,2023-06-16 09:56:43.000,370,0.350000,494.000000,0.000000,14.950000
293755,14087,168,2023-06-16 09:56:43.000,2023-06-16 13:52:11.000,370,0.350000,517.000000,0.000000,6.000000
293772,14087,168,2023-06-16 14:00:00.000,2023-06-16 14:58:41.000,370,0.350000,132.000000,1.000000,8.316667
293785,14087,168,2023-06-16 14:58:41.000,2023-06-16 15:59:05.000,370,0.350000,116.000000,2.000000,4.200000
293802,14087,168,2023-06-16 15:59:05.000,2023-06-16 16:59:25.000,370,0.350000,135.000000,0.000000,0.000000
293814,14087,168,2023-06-16 16:59:25.000,2023-06-16 17:59:53.000,370,0.350000,127.000000,1.000000,0.000000
293831,14087,168,2023-06-16 17:59:53.000,2023-06-16 18:59:10.000,370,0.350000,141.000000,0.000000,0.000000
293840,14087,168,2023-06-16 18:59:10.000,2023-06-16 19:57:37.000,370,0.350000,123.000000,0.000000,8.483333
293861,14087,168,2023-06-16 19:57:37.000,2023-06-16 21:04:57.000,370,0.350000,144.000000,0.000000,6.816667
293871,14087,168,2023-06-16 21:04:57.000,2023-06-16 21:50:39.000,370,0.350000,103.000000,0.000000,3.316667
293965,14087,168,2023-06-16 22:00:00.000,2023-06-17 05:48:41.000,370,0.350000,538.000000,4.000000,0.000000
293992,14087,168,2023-06-17 06:00:00.000,2023-06-17 09:55:48.000,370,0.350000,579.000000,0.000000,6.133333
294118,14122,168,2023-06-19 06:00:00.000,2023-06-19 08:58:20.000,332,0.380000,78.000000,0.000000,66.616667
294138,14122,168,2023-06-19 08:58:20.000,2023-06-19 10:01:01.000,332,0.380000,123.000000,0.000000,7.216667
294143,14122,168,2023-06-19 10:01:01.000,2023-06-19 10:58:32.000,332,0.380000,133.000000,0.000000,0.000000
294155,14122,168,2023-06-19 10:58:32.000,2023-06-19 11:58:58.000,332,0.380000,132.000000,0.000000,0.000000
294173,14122,168,2023-06-19 11:58:58.000,2023-06-19 12:59:42.000,332,0.380000,134.000000,0.000000,0.000000
294183,14122,168,2023-06-19 12:59:42.000,2023-06-19 13:31:08.000,332,0.380000,51.000000,10.000000,0.000000
294215,14122,168,2023-06-19 13:31:08.000,2023-06-19 14:00:00.000,332,0.380000,0.000000,0.000000,28.866667
294214,14122,168,2023-06-19 14:00:00.000,2023-06-19 15:24:33.000,332,0.380000,0.000000,0.000000,84.543614
294235,14122,168,2023-06-19 15:24:33.000,2023-06-19 17:55:31.000,332,0.380000,317.000000,3.000000,3.000000
294285,14122,168,2023-06-19 17:55:31.000,2023-06-19 21:53:49.000,332,0.380000,493.000000,1.000000,6.483333
294298,14122,168,2023-06-19 22:00:00.000,2023-06-19 23:55:02.000,332,0.380000,244.000000,1.000000,16.916667
294317,14122,168,2023-06-19 23:55:02.000,2023-06-20 01:56:20.000,332,0.380000,258.000000,0.000000,4.016667
294335,14122,168,2023-06-20 01:56:20.000,2023-06-20 03:52:02.000,332,0.380000,243.000000,0.000000,2.166667
294358,14122,168,2023-06-20 03:52:02.000,2023-06-20 05:52:57.000,332,0.380000,263.000000,0.000000,2.000000
294367,14122,168,2023-06-20 06:00:00.000,2023-06-20 06:59:48.000,332,0.380000,105.000000,0.000000,9.150000
294378,14122,168,2023-06-20 06:59:48.000,2023-06-20 07:59:24.000,332,0.380000,130.000000,1.000000,0.000000
294392,14122,168,2023-06-20 07:59:24.000,2023-06-20 08:59:32.000,332,0.380000,135.000000,0.000000,0.000000
294405,14122,168,2023-06-20 08:59:32.000,2023-06-20 09:58:19.000,332,0.380000,134.000000,0.000000,0.000000
294418,14122,168,2023-06-20 09:58:19.000,2023-06-20 10:58:40.000,332,0.380000,129.000000,0.000000,0.000000
294424,14122,168,2023-06-20 10:58:40.000,2023-06-20 11:59:33.000,332,0.380000,135.000000,0.000000,0.000000
294456,14122,168,2023-06-20 11:59:33.000,2023-06-20 13:52:16.000,332,0.380000,252.000000,0.000000,0.000000
294477,14122,168,2023-06-20 14:00:00.000,2023-06-20 15:43:59.000,332,0.380000,161.000000,0.000000,20.283334
294481,14122,168,2023-06-20 15:43:59.000,2023-06-20 15:57:30.000,332,0.380000,0.000000,0.000000,13.502157
294512,14122,168,2023-06-20 15:57:30.000,2023-06-20 18:22:21.000,332,0.380000,0.000000,0.000000,144.842056
294558,14122,168,2023-06-20 18:22:21.000,2023-06-20 21:50:11.000,332,0.380000,453.000000,6.000000,3.366667
294572,14122,168,2023-06-20 22:00:00.000,2023-06-20 23:54:57.000,332,0.380000,246.000000,0.000000,11.000000
294589,14122,168,2023-06-20 23:54:57.000,2023-06-21 01:51:42.000,332,0.380000,259.000000,0.000000,0.000000
294611,14122,168,2023-06-21 01:51:42.000,2023-06-21 03:54:23.000,332,0.380000,258.000000,1.000000,6.033333
294638,14122,168,2023-06-21 03:54:23.000,2023-06-21 05:53:46.000,332,0.380000,259.000000,1.000000,4.000000
294646,14122,168,2023-06-21 06:00:00.000,2023-06-21 06:58:24.000,332,0.380000,103.000000,4.000000,7.300000
294668,14122,168,2023-06-21 06:58:24.000,2023-06-21 07:59:45.000,332,0.380000,127.000000,0.000000,4.950000
294683,14122,168,2023-06-21 07:59:45.000,2023-06-21 08:59:01.000,332,0.380000,130.000000,1.000000,0.000000
294716,14122,168,2023-06-21 08:59:01.000,2023-06-21 10:59:50.000,332,0.380000,134.000000,2.000000,2.766667
294729,14122,168,2023-06-21 10:59:50.000,2023-06-21 11:59:14.000,332,0.380000,124.000000,1.000000,0.000000
294745,14122,168,2023-06-21 11:59:14.000,2023-06-21 12:58:57.000,332,0.380000,120.000000,0.000000,2.650000
294751,14122,168,2023-06-21 12:58:57.000,2023-06-21 13:08:37.000,332,0.380000,19.000000,0.000000,0.000000
294757,14122,168,2023-06-21 13:08:37.000,2023-06-21 13:42:02.000,332,0.380000,0.000000,0.000000,33.415782
294769,14122,168,2023-06-21 13:42:02.000,2023-06-21 13:52:16.000,332,0.380000,21.000000,0.000000,0.000000
294788,14122,168,2023-06-21 14:00:00.000,2023-06-21 15:22:57.000,332,0.380000,163.000000,3.000000,2.250000
294820,14122,168,2023-06-21 15:22:57.000,2023-06-21 18:14:21.000,332,0.380000,0.000000,0.000000,171.391480
294866,14122,168,2023-06-21 18:14:21.000,2023-06-21 21:51:03.000,332,0.380000,457.000000,9.000000,0.000000
294897,14122,168,2023-06-21 22:00:00.000,2023-06-22 01:49:11.000,332,0.380000,416.000000,0.000000,4.000000
294944,14122,168,2023-06-22 01:49:11.000,2023-06-22 05:53:56.000,332,0.380000,518.000000,0.000000,4.000000
295016,14122,168,2023-06-22 06:00:00.000,2023-06-22 11:01:55.000,332,0.380000,96.000000,1.000000,3.016667
295025,14122,168,2023-06-22 11:01:55.000,2023-06-22 11:17:33.000,332,0.380000,14.000000,2.000000,4.750000
295028,14122,168,2023-06-22 11:17:33.000,2023-06-22 11:34:49.000,332,0.380000,0.000000,0.000000,17.253842
295039,14122,168,2023-06-22 11:34:49.000,2023-06-22 12:00:12.000,332,0.380000,84.000000,1.000000,0.000000
295050,14122,168,2023-06-22 12:00:12.000,2023-06-22 12:44:42.000,332,0.380000,87.000000,0.000000,4.400000
295097,14122,168,2023-06-22 14:00:00.000,2023-06-22 17:58:29.000,332,0.380000,372.000000,2.000000,2.866667
295150,14122,168,2023-06-22 17:58:29.000,2023-06-22 21:51:22.000,332,0.380000,491.000000,2.000000,3.000000
295186,14122,168,2023-06-22 22:00:00.000,2023-06-23 01:50:43.000,332,0.380000,481.000000,0.000000,5.633333
295212,14122,168,2023-06-23 01:50:43.000,2023-06-23 04:54:44.000,332,0.380000,377.000000,1.000000,6.550000
295230,14122,168,2023-06-23 04:54:44.000,2023-06-23 05:53:26.000,332,0.380000,121.000000,0.000000,3.316667
295242,14122,168,2023-06-23 06:00:00.000,2023-06-23 07:01:02.000,332,0.380000,86.000000,2.000000,19.183333
295258,14122,168,2023-06-23 07:01:02.000,2023-06-23 07:59:58.000,332,0.380000,126.000000,0.000000,0.000000
295268,14122,168,2023-06-23 07:59:58.000,2023-06-23 08:59:04.000,332,0.380000,127.000000,1.000000,0.000000
295287,14122,168,2023-06-23 08:59:04.000,2023-06-23 10:59:38.000,332,0.380000,112.000000,0.000000,0.000000
295301,14122,168,2023-06-23 10:59:38.000,2023-06-23 12:00:20.000,332,0.380000,127.000000,0.000000,17.150000
295319,14122,168,2023-06-23 12:00:20.000,2023-06-23 12:59:06.000,332,0.380000,128.000000,0.000000,0.000000
295336,14122,168,2023-06-23 12:59:06.000,2023-06-23 13:51:34.000,332,0.380000,102.000000,0.000000,4.366667
295362,14122,168,2023-06-23 14:00:00.000,2023-06-23 16:42:37.000,332,0.380000,325.000000,0.000000,11.766667
295375,14122,168,2023-06-23 16:42:37.000,2023-06-23 17:37:00.000,332,0.380000,0.000000,0.000000,54.373489
295410,14122,168,2023-06-23 17:37:00.000,2023-06-23 21:01:14.000,332,0.380000,394.000000,0.000000,10.550000
295435,14122,168,2023-06-23 21:01:14.000,2023-06-23 22:00:00.000,332,0.380000,0.000000,0.000000,58.766667
295436,14122,168,2023-06-23 22:00:00.000,2023-06-23 23:04:31.000,332,0.380000,0.000000,0.000000,64.506588
295460,14122,168,2023-06-23 23:04:31.000,2023-06-24 01:55:47.000,332,0.380000,362.000000,0.000000,2.583333
295496,14122,168,2023-06-24 01:55:47.000,2023-06-24 05:51:30.000,332,0.380000,514.000000,2.000000,5.016667
295507,14122,168,2023-06-24 06:00:00.000,2023-06-24 06:58:10.000,332,0.380000,109.000000,0.000000,8.900000
295518,14122,168,2023-06-24 06:58:10.000,2023-06-24 07:59:12.000,332,0.380000,135.000000,0.000000,0.000000
295537,14122,168,2023-06-24 07:59:12.000,2023-06-24 09:00:22.000,332,0.380000,133.000000,1.000000,2.333333
295549,14122,168,2023-06-24 09:00:22.000,2023-06-24 09:59:42.000,332,0.380000,139.000000,0.000000,0.000000
295556,14122,168,2023-06-24 09:59:42.000,2023-06-24 10:59:44.000,332,0.380000,136.000000,0.000000,0.000000
295566,14122,168,2023-06-24 10:59:44.000,2023-06-24 11:59:53.000,332,0.380000,135.000000,1.000000,0.000000
295578,14122,168,2023-06-24 11:59:53.000,2023-06-24 12:59:59.000,332,0.380000,125.000000,1.000000,2.800000
295599,14122,168,2023-06-24 12:59:59.000,2023-06-24 13:54:11.000,332,0.380000,113.000000,0.000000,3.050000
295676,14218,168,2023-06-26 06:00:00.000,2023-06-26 09:59:14.000,332,0.380000,461.000000,0.000000,35.016667
295732,14218,168,2023-06-26 09:59:14.000,2023-06-26 13:50:35.000,332,0.380000,518.000000,2.000000,4.800000
295769,14218,168,2023-06-26 14:00:00.000,2023-06-26 17:51:40.000,332,0.380000,168.000000,0.000000,2.000000
295806,14218,168,2023-06-26 17:51:40.000,2023-06-26 21:24:09.000,332,0.380000,474.000000,0.000000,4.000000
295824,14218,168,2023-06-26 22:00:00.000,2023-06-26 22:59:27.000,332,0.380000,132.000000,0.000000,2.100000
295840,14218,168,2023-06-26 22:59:27.000,2023-06-26 23:59:32.000,332,0.380000,140.000000,0.000000,0.000000
295852,14218,168,2023-06-26 23:59:32.000,2023-06-27 00:58:45.000,332,0.380000,121.000000,1.000000,2.983333
295865,14218,168,2023-06-27 00:58:45.000,2023-06-27 01:58:43.000,332,0.380000,137.000000,0.000000,0.000000
295881,14218,168,2023-06-27 01:58:43.000,2023-06-27 02:59:47.000,332,0.380000,138.000000,1.000000,0.000000
295900,14218,168,2023-06-27 02:59:47.000,2023-06-27 04:00:29.000,332,0.380000,136.000000,0.000000,0.000000
295909,14218,168,2023-06-27 04:00:29.000,2023-06-27 04:59:33.000,332,0.380000,125.000000,1.000000,4.383333
295923,14218,168,2023-06-27 04:59:33.000,2023-06-27 05:52:21.000,332,0.380000,119.000000,0.000000,0.000000
295986,14218,168,2023-06-27 06:00:00.000,2023-06-27 10:00:50.000,332,0.380000,499.000000,5.000000,11.383333
296060,14218,168,2023-06-27 10:00:50.000,2023-06-27 13:50:23.000,332,0.380000,499.000000,2.000000,4.066667
296095,14218,168,2023-06-27 14:00:00.000,2023-06-27 17:50:06.000,332,0.380000,496.000000,1.000000,10.200000
296123,14218,168,2023-06-27 17:50:06.000,2023-06-27 20:52:34.000,332,0.380000,376.000000,2.000000,10.250000
296128,14218,168,2023-06-27 20:52:34.000,2023-06-27 21:05:52.000,332,0.380000,0.000000,0.000000,13.294837
296140,14218,168,2023-06-27 21:05:52.000,2023-06-27 21:52:37.000,332,0.380000,82.000000,0.000000,8.983333
296150,14218,168,2023-06-27 22:00:00.000,2023-06-27 22:58:41.000,332,0.380000,117.000000,0.000000,7.166667
296164,14218,168,2023-06-27 22:58:41.000,2023-06-27 23:58:10.000,332,0.380000,119.000000,4.000000,3.416667
296179,14218,168,2023-06-27 23:58:10.000,2023-06-28 01:00:06.000,332,0.380000,139.000000,0.000000,0.000000
296188,14218,168,2023-06-28 01:00:06.000,2023-06-28 01:20:25.000,332,0.380000,22.000000,16.000000,0.000000
296221,14218,168,2023-06-28 01:20:25.000,2023-06-28 04:25:54.000,332,0.380000,0.000000,0.000000,185.466719
296223,14218,168,2023-06-28 04:25:54.000,2023-06-28 04:47:28.000,332,0.380000,42.000000,2.000000,6.000000
296239,14218,168,2023-06-28 04:47:28.000,2023-06-28 05:32:09.000,332,0.380000,0.000000,0.000000,44.670787
296247,14218,168,2023-06-28 05:32:09.000,2023-06-28 05:52:29.000,332,0.380000,40.000000,0.000000,0.000000
296306,14218,168,2023-06-28 06:00:00.000,2023-06-28 10:00:29.000,332,0.380000,510.000000,2.000000,1.300000
296366,14218,168,2023-06-28 10:00:29.000,2023-06-28 13:49:28.000,332,0.380000,482.000000,1.000000,2.500000
296403,14218,168,2023-06-28 14:00:00.000,2023-06-28 17:52:44.000,332,0.380000,475.000000,0.000000,15.716667
296442,14218,168,2023-06-28 17:52:44.000,2023-06-28 21:50:45.000,332,0.380000,495.000000,2.000000,6.000000
296465,14218,168,2023-06-28 22:00:00.000,2023-06-28 22:59:51.000,332,0.380000,116.000000,1.000000,4.633333
296477,14218,168,2023-06-28 22:59:51.000,2023-06-28 23:59:47.000,332,0.380000,122.000000,0.000000,0.000000
296491,14218,168,2023-06-28 23:59:47.000,2023-06-29 01:00:12.000,332,0.380000,129.000000,0.000000,0.000000
296502,14218,168,2023-06-29 01:00:12.000,2023-06-29 01:59:11.000,332,0.380000,120.000000,0.000000,2.600000
296516,14218,168,2023-06-29 01:59:11.000,2023-06-29 02:52:01.000,332,0.380000,93.000000,3.000000,4.283333
296528,14218,168,2023-06-29 02:52:01.000,2023-06-29 03:14:34.000,332,0.380000,0.000000,0.000000,22.542202
296536,14218,168,2023-06-29 03:14:34.000,2023-06-29 04:00:35.000,332,0.380000,107.000000,2.000000,0.000000
296548,14218,168,2023-06-29 04:00:35.000,2023-06-29 05:00:09.000,332,0.380000,118.000000,1.000000,0.000000
296570,14218,168,2023-06-29 05:00:09.000,2023-06-29 05:52:41.000,332,0.380000,106.000000,4.000000,0.000000
296616,14218,168,2023-06-29 06:00:00.000,2023-06-29 08:56:52.000,332,0.380000,352.000000,0.000000,7.816667
297167,14218,168,2023-07-01 00:02:24.000,2023-07-01 02:59:32.000,332,0.380000,208.000000,1.000000,50.000000
297181,14218,168,2023-07-01 02:59:32.000,2023-07-01 03:58:51.000,332,0.380000,131.000000,0.000000,0.000000
297194,14218,168,2023-07-01 03:58:51.000,2023-07-01 04:58:35.000,332,0.380000,132.000000,0.000000,2.133333
297218,14218,168,2023-07-01 04:58:35.000,2023-07-01 05:54:19.000,332,0.380000,117.000000,0.000000,3.166667
297255,14218,168,2023-07-01 06:00:00.000,2023-07-01 09:59:21.000,332,0.380000,539.000000,2.000000,1.900000
297295,14218,168,2023-07-01 09:59:21.000,2023-07-01 13:47:50.000,332,0.380000,509.000000,0.000000,4.283333
297324,14218,168,2023-07-01 14:00:00.000,2023-07-01 20:10:05.000,332,0.380000,760.000000,6.000000,21.750001
296703,14250,168,2023-06-29 08:56:52.000,2023-06-29 13:50:57.000,370,0.350000,524.000000,6.000000,65.933333
296740,14250,168,2023-06-29 14:00:00.000,2023-06-29 17:50:30.000,370,0.350000,484.000000,7.000000,6.800000
296778,14250,168,2023-06-29 17:50:30.000,2023-06-29 21:00:39.000,370,0.350000,432.000000,14.000000,3.133333
296785,14250,168,2023-06-29 21:00:39.000,2023-06-29 21:51:13.000,370,0.350000,115.000000,4.000000,2.000000
296805,14250,168,2023-06-29 22:00:00.000,2023-06-29 22:59:44.000,370,0.350000,124.000000,0.000000,8.433333
296815,14250,168,2023-06-29 22:59:44.000,2023-06-29 23:59:17.000,370,0.350000,133.000000,5.000000,0.000000
296834,14250,168,2023-06-29 23:59:17.000,2023-06-30 01:03:36.000,370,0.350000,139.000000,5.000000,2.850000
296845,14250,168,2023-06-30 01:03:36.000,2023-06-30 02:57:56.000,370,0.350000,154.000000,3.000000,2.433333
296859,14250,168,2023-06-30 02:57:56.000,2023-06-30 04:00:10.000,370,0.350000,155.000000,1.000000,0.000000
296869,14250,168,2023-06-30 04:00:10.000,2023-06-30 04:40:46.000,370,0.350000,88.000000,0.000000,3.683333
296870,14250,168,2023-06-30 04:40:46.000,2023-06-30 04:46:39.000,370,0.350000,0.000000,0.000000,5.880145
296890,14250,168,2023-06-30 04:46:39.000,2023-06-30 05:51:18.000,370,0.350000,159.000000,0.000000,0.000000
296944,14250,168,2023-06-30 06:00:00.000,2023-06-30 09:58:45.000,370,0.350000,565.000000,20.000000,5.766667
297011,14250,168,2023-06-30 09:58:45.000,2023-06-30 13:50:03.000,370,0.350000,545.000000,0.000000,9.266667
297052,14250,168,2023-06-30 14:00:00.000,2023-06-30 17:52:25.000,370,0.350000,539.000000,3.000000,5.466667
297065,14250,168,2023-06-30 17:52:25.000,2023-06-30 18:58:34.000,370,0.350000,130.000000,0.000000,15.966667
